Index,GameTime,DspTime,Instrument,InputLine,InputPitch,FinalPitch,MaxClipIdx,ClipName,Volume,JavaMapping,WasClamped,ClampedFrom,Status
1,17.378,1877.3217,Piano,5,3,4,44,piano_snd004,0.27,True,True,3,PLAYED
2,17.585,1877.5191,Piano,4,1,6,44,piano_snd006,0.27,True,True,1,PLAYED
3,17.719,1877.6526,Piano,3,0,10,44,piano_snd010,0.27,True,True,0,PLAYED
4,17.886,1877.8210,Piano,5,3,4,44,piano_snd004,0.27,True,True,3,PLAYED
5,18.069,1878.0067,Piano,4,1,6,44,piano_snd006,0.15,True,True,1,PLAYED
6,18.236,1878.1693,Piano,3,0,10,44,piano_snd010,0.15,True,True,0,PLAYED
7,18.402,1878.3376,Piano,2,0,15,44,piano_snd015,0.15,True,True,0,PLAYED
8,18.586,1878.5176,Piano,4,1,6,44,piano_snd006,0.15,True,True,1,PLAYED
9,18.751,1878.6859,Piano,3,0,10,44,piano_snd010,0.15,True,True,0,PLAYED
10,18.902,1878.8368,Piano,2,0,15,44,piano_snd015,0.15,True,True,0,PLAYED
11,19.085,1879.0168,Piano,2,3,18,44,piano_snd018,0.15,True,True,3,PLAYED
12,19.302,1879.2374,Piano,3,0,10,44,piano_snd010,0.15,True,True,0,PLAYED
13,19.419,1879.3593,Piano,2,0,15,44,piano_snd015,0.15,True,True,0,PLAYED
14,19.618,1879.5508,Piano,2,3,18,44,piano_snd018,0.15,True,True,3,PLAYED
15,19.802,1879.7424,Piano,1,3,22,44,piano_snd022,0.15,True,True,3,PLAYED
16,19.953,1879.8875,Piano,2,0,15,44,piano_snd015,0.15,True,True,0,PLAYED
17,20.102,1880.0385,Piano,2,3,18,44,piano_snd018,0.15,True,True,3,PLAYED
18,20.285,1880.2184,Piano,1,3,22,44,piano_snd022,0.15,True,True,3,PLAYED
19,20.485,1880.4158,Piano,0,3,27,44,piano_snd027,0.15,True,True,3,PLAYED
20,20.636,1880.5783,Piano,2,3,18,44,piano_snd018,0.15,True,True,3,PLAYED
21,20.785,1880.7176,Piano,1,3,22,44,piano_snd022,0.15,True,True,3,PLAYED
22,20.985,1880.9150,Piano,0,3,27,44,piano_snd027,0.15,True,True,3,PLAYED
23,21.137,1881.0659,Piano,0,6,30,44,piano_snd030,0.15,True,True,6,PLAYED
24,21.319,1881.2459,Piano,1,3,22,44,piano_snd022,0.15,True,True,3,PLAYED
25,21.485,1881.4200,Piano,0,3,27,44,piano_snd027,0.15,True,True,3,PLAYED
26,21.636,1881.5710,Piano,0,6,30,44,piano_snd030,0.15,True,True,6,PLAYED
27,21.818,1881.7567,Piano,1,11,30,44,piano_snd030,0.15,True,True,11,PLAYED
28,21.818,1881.7567,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
29,21.818,1881.7567,Piano,2,12,27,44,piano_snd027,0.15,True,True,12,PLAYED
30,21.819,1881.7567,Piano,5,3,4,44,piano_snd004,0.15,True,True,3,PLAYED
31,21.855,1881.7916,Piano,3,12,22,44,piano_snd022,0.15,True,True,12,PLAYED
32,21.992,1881.9309,Piano,1,11,30,44,piano_snd030,0.15,True,True,11,PLAYED
33,21.992,1881.9309,Piano,3,12,22,44,piano_snd022,0.15,True,True,12,PLAYED
34,21.992,1881.9309,Piano,2,12,27,44,piano_snd027,0.15,True,True,12,PLAYED
35,22.025,1881.9599,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
36,22.159,1882.0992,Piano,5,2,3,44,piano_snd003,0.15,True,True,2,PLAYED
37,22.326,1882.2676,Piano,5,5,6,44,piano_snd006,0.15,True,True,5,PLAYED
38,22.476,1882.4127,Piano,4,5,10,44,piano_snd010,0.15,True,True,5,PLAYED
39,22.658,1882.5985,Piano,5,2,3,44,piano_snd003,0.15,True,True,2,PLAYED
40,22.826,1882.7610,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
41,23.025,1882.9584,Piano,3,0,10,44,piano_snd010,0.15,True,True,0,PLAYED
42,23.159,1883.0977,Piano,3,4,14,44,piano_snd014,0.15,True,True,4,PLAYED
43,23.342,1883.2776,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
44,23.509,1883.4460,Piano,3,0,10,44,piano_snd010,0.15,True,True,0,PLAYED
45,23.692,1883.6259,Piano,3,4,14,44,piano_snd014,0.15,True,True,4,PLAYED
46,23.875,1883.8059,Piano,2,2,17,44,piano_snd017,0.15,True,True,2,PLAYED
47,24.042,1883.9800,Piano,3,0,10,44,piano_snd010,0.15,True,True,0,PLAYED
48,24.225,1884.1600,Piano,3,4,14,44,piano_snd014,0.15,True,True,4,PLAYED
49,24.391,1884.3283,Piano,2,2,17,44,piano_snd017,0.15,True,True,2,PLAYED
50,24.558,1884.4967,Piano,1,3,22,44,piano_snd022,0.15,True,True,3,PLAYED
51,24.726,1884.6592,Piano,3,4,14,44,piano_snd014,0.15,True,True,4,PLAYED
52,24.909,1884.8508,Piano,2,2,17,44,piano_snd017,0.15,True,True,2,PLAYED
53,25.059,1885.0017,Piano,1,3,22,44,piano_snd022,0.15,True,True,3,PLAYED
54,25.259,1885.1991,Piano,0,2,26,44,piano_snd026,0.15,True,True,2,PLAYED
55,25.442,1885.3790,Piano,2,2,17,44,piano_snd017,0.15,True,True,2,PLAYED
56,25.592,1885.5242,Piano,1,3,22,44,piano_snd022,0.15,True,True,3,PLAYED
57,25.742,1885.6751,Piano,0,2,26,44,piano_snd026,0.15,True,True,2,PLAYED
58,25.926,1885.8551,Piano,0,5,29,44,piano_snd029,0.15,True,True,5,PLAYED
59,26.092,1886.0292,Piano,1,3,22,44,piano_snd022,0.15,True,True,3,PLAYED
60,26.258,1886.1976,Piano,0,2,26,44,piano_snd026,0.15,True,True,2,PLAYED
61,26.409,1886.3485,Piano,0,5,29,44,piano_snd029,0.15,True,True,5,PLAYED
62,26.592,1886.5284,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
63,26.592,1886.5284,Piano,5,2,3,44,piano_snd003,0.15,True,True,2,PLAYED
64,26.592,1886.5284,Piano,1,10,29,44,piano_snd029,0.15,True,True,10,PLAYED
65,26.592,1886.5284,Piano,3,12,22,44,piano_snd022,0.15,True,True,12,PLAYED
66,26.625,1886.5575,Piano,2,11,26,44,piano_snd026,0.15,True,True,11,PLAYED
67,26.775,1886.7084,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
68,26.775,1886.7200,Piano,1,10,29,44,piano_snd029,0.15,True,True,10,PLAYED
69,26.775,1886.7200,Piano,3,12,22,44,piano_snd022,0.15,True,True,12,PLAYED
70,26.775,1886.7200,Piano,2,11,26,44,piano_snd026,0.15,True,True,11,PLAYED
71,26.925,1886.8593,Piano,5,3,4,44,piano_snd004,0.15,True,True,3,PLAYED
72,27.109,1887.0509,Piano,5,7,8,44,piano_snd008,0.15,True,True,7,PLAYED
73,27.276,1887.2076,Piano,4,5,10,44,piano_snd010,0.15,True,True,5,PLAYED
74,27.459,1887.3992,Piano,3,5,15,44,piano_snd015,0.15,True,True,5,PLAYED
75,27.625,1887.5617,Piano,4,2,7,44,piano_snd007,0.15,True,True,2,PLAYED
76,27.792,1887.7301,Piano,3,0,10,44,piano_snd010,0.15,True,True,0,PLAYED
77,27.975,1887.9100,Piano,2,0,15,44,piano_snd015,0.15,True,True,0,PLAYED
78,28.142,1888.0784,Piano,1,0,19,44,piano_snd019,0.15,True,True,0,PLAYED
79,28.326,1888.2641,Piano,3,0,10,44,piano_snd010,0.15,True,True,0,PLAYED
80,28.459,1888.3976,Piano,2,0,15,44,piano_snd015,0.15,True,True,0,PLAYED
81,28.642,1888.5776,Piano,1,0,19,44,piano_snd019,0.15,True,True,0,PLAYED
82,28.809,1888.7459,Piano,1,3,22,44,piano_snd022,0.15,True,True,3,PLAYED
83,28.958,1888.8969,Piano,2,0,15,44,piano_snd015,0.15,True,True,0,PLAYED
84,29.142,1889.0768,Piano,1,0,19,44,piano_snd019,0.15,True,True,0,PLAYED
85,29.309,1889.2510,Piano,1,3,22,44,piano_snd022,0.15,True,True,3,PLAYED
86,29.492,1889.4309,Piano,0,3,27,44,piano_snd027,0.15,True,True,3,PLAYED
87,29.675,1889.6109,Piano,1,0,19,44,piano_snd019,0.15,True,True,0,PLAYED
88,29.826,1889.7618,Piano,1,3,22,44,piano_snd022,0.15,True,True,3,PLAYED
89,30.025,1889.9708,Piano,0,3,27,44,piano_snd027,0.15,True,True,3,PLAYED
90,30.159,1890.0985,Piano,0,7,31,44,piano_snd031,0.15,True,True,7,PLAYED
91,30.342,1890.2785,Piano,2,7,22,44,piano_snd022,0.15,True,True,7,PLAYED
92,30.526,1890.4642,Piano,1,8,27,44,piano_snd027,0.15,True,True,8,PLAYED
93,30.691,1890.6268,Piano,0,7,31,44,piano_snd031,0.15,True,True,7,PLAYED
94,30.842,1890.7777,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
95,31.009,1890.9460,Piano,1,8,27,44,piano_snd027,0.15,True,True,8,PLAYED
96,31.175,1891.1086,Piano,0,7,31,44,piano_snd031,0.15,True,True,7,PLAYED
97,31.358,1891.2885,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
98,31.542,1891.4801,Piano,1,15,34,44,piano_snd034,0.15,True,True,15,PLAYED
99,31.542,1891.4801,Piano,3,17,27,44,piano_snd027,0.15,True,True,17,PLAYED
100,31.542,1891.4801,Piano,2,16,31,44,piano_snd031,0.15,True,True,16,PLAYED
101,31.542,1891.4801,Piano,5,1,2,44,piano_snd002,0.15,True,True,1,PLAYED
102,31.575,1891.5091,Piano,0,15,39,44,piano_snd039,0.15,True,True,15,PLAYED
103,31.742,1891.6775,Piano,0,15,39,44,piano_snd039,0.15,True,True,15,PLAYED
104,31.742,1891.6775,Piano,1,15,34,44,piano_snd034,0.15,True,True,15,PLAYED
105,31.742,1891.6775,Piano,3,17,27,44,piano_snd027,0.15,True,True,17,PLAYED
106,31.742,1891.6775,Piano,2,16,31,44,piano_snd031,0.15,True,True,16,PLAYED
107,31.875,1891.8110,Piano,5,3,4,44,piano_snd004,0.15,True,True,3,PLAYED
108,32.042,1891.9793,Piano,4,3,8,44,piano_snd008,0.15,True,True,3,PLAYED
109,32.226,1892.1593,Piano,3,1,11,44,piano_snd011,0.15,True,True,1,PLAYED
110,32.376,1892.3160,Piano,2,0,15,44,piano_snd015,0.15,True,True,0,PLAYED
111,32.542,1892.4785,Piano,2,0,15,44,piano_snd015,0.15,True,True,0,PLAYED
112,32.724,1892.6585,Piano,1,1,20,44,piano_snd020,0.15,True,True,1,PLAYED
113,32.883,1892.8210,Piano,1,4,23,44,piano_snd023,0.15,True,True,4,PLAYED
114,33.050,1892.9836,Piano,0,3,27,44,piano_snd027,0.15,True,True,3,PLAYED
115,33.233,1893.1635,Piano,0,3,27,44,piano_snd027,0.15,True,True,3,PLAYED
116,33.384,1893.3145,Piano,0,8,32,44,piano_snd032,0.15,True,True,8,PLAYED
117,33.566,1893.5060,Piano,0,11,35,44,piano_snd035,0.15,True,True,11,PLAYED
118,33.766,1893.7092,Piano,0,15,39,44,piano_snd039,0.15,True,True,15,PLAYED
119,33.767,1893.7092,Piano,1,13,32,44,piano_snd032,0.15,True,True,13,PLAYED
120,33.767,1893.7092,Piano,2,12,27,44,piano_snd027,0.15,True,True,12,PLAYED
121,33.900,1893.8369,Piano,0,15,39,44,piano_snd039,0.15,True,True,15,PLAYED
122,33.900,1893.8369,Piano,1,13,32,44,piano_snd032,0.15,True,True,13,PLAYED
123,33.900,1893.8369,Piano,2,12,27,44,piano_snd027,0.15,True,True,12,PLAYED
124,34.083,1894.0169,Piano,5,3,4,44,piano_snd004,0.15,True,True,3,PLAYED
125,34.283,1894.2200,Piano,5,6,7,44,piano_snd007,0.15,True,True,6,PLAYED
126,34.433,1894.3710,Piano,4,4,9,44,piano_snd009,0.15,True,True,4,PLAYED
127,34.616,1894.5567,Piano,2,0,15,44,piano_snd015,0.15,True,True,0,PLAYED
128,34.766,1894.7077,Piano,2,0,15,44,piano_snd015,0.15,True,True,0,PLAYED
129,34.950,1894.8876,Piano,2,3,18,44,piano_snd018,0.15,True,True,3,PLAYED
130,35.099,1895.0385,Piano,1,2,21,44,piano_snd021,0.15,True,True,2,PLAYED
131,35.283,1895.2185,Piano,0,3,27,44,piano_snd027,0.15,True,True,3,PLAYED
132,35.466,1895.3985,Piano,0,3,27,44,piano_snd027,0.15,True,True,3,PLAYED
133,35.632,1895.5668,Piano,0,6,30,44,piano_snd030,0.15,True,True,6,PLAYED
134,35.783,1895.7177,Piano,0,9,33,44,piano_snd033,0.15,True,True,9,PLAYED
135,35.983,1895.9151,Piano,1,14,33,44,piano_snd033,0.15,True,True,14,PLAYED
136,35.983,1895.9151,Piano,0,15,39,44,piano_snd039,0.15,True,True,15,PLAYED
137,35.983,1895.9151,Piano,2,12,27,44,piano_snd027,0.15,True,True,12,PLAYED
138,36.166,1896.0951,Piano,0,15,39,44,piano_snd039,0.15,True,True,15,PLAYED
139,36.167,1896.0951,Piano,2,12,27,44,piano_snd027,0.15,True,True,12,PLAYED
140,36.216,1896.1589,Piano,1,14,33,44,piano_snd033,0.15,True,True,14,PLAYED
141,36.300,1896.2402,Piano,3,16,26,44,piano_snd026,0.15,True,True,16,PLAYED
142,36.300,1896.2402,Piano,0,14,38,44,piano_snd038,0.15,True,True,14,PLAYED
143,36.300,1896.2402,Piano,1,15,34,44,piano_snd034,0.15,True,True,15,PLAYED
144,36.483,1896.4201,Piano,3,0,10,44,piano_snd010,0.15,True,True,0,PLAYED
145,36.483,1896.4201,Piano,4,17,22,44,piano_snd022,0.15,True,True,17,PLAYED
146,36.484,1896.4201,Piano,5,14,15,44,piano_snd015,0.15,True,True,14,PLAYED
147,36.666,1896.6001,Piano,1,15,34,44,piano_snd034,0.15,True,True,15,PLAYED
148,36.832,1896.7684,Piano,5,14,15,44,piano_snd015,0.15,True,True,14,PLAYED
149,36.832,1896.7684,Piano,3,12,22,44,piano_snd022,0.15,True,True,12,PLAYED
150,36.983,1896.9194,Piano,1,15,34,44,piano_snd034,0.15,True,True,15,PLAYED
151,37.150,1897.0877,Piano,5,15,16,44,piano_snd016,0.15,True,True,15,PLAYED
152,37.150,1897.0877,Piano,3,14,24,44,piano_snd024,0.15,True,True,14,PLAYED
153,37.333,1897.2677,Piano,1,15,34,44,piano_snd034,0.15,True,True,15,PLAYED
154,37.483,1897.4186,Piano,5,17,18,44,piano_snd018,0.15,True,True,17,PLAYED
155,37.483,1897.4186,Piano,3,16,26,44,piano_snd026,0.15,True,True,16,PLAYED
156,37.666,1897.5985,Piano,1,15,34,44,piano_snd034,0.15,True,True,15,PLAYED
157,37.850,1897.7901,Piano,5,18,19,44,piano_snd019,0.15,True,True,18,PLAYED
158,37.850,1897.7901,Piano,3,17,27,44,piano_snd027,0.15,True,True,17,PLAYED
159,38.000,1897.9410,Piano,1,15,34,44,piano_snd034,0.15,True,True,15,PLAYED
160,38.184,1898.1152,Piano,2,14,29,44,piano_snd029,0.15,True,True,14,PLAYED
161,38.184,1898.1152,Piano,4,15,20,44,piano_snd020,0.15,True,True,15,PLAYED
162,38.383,1898.3184,Piano,1,15,34,44,piano_snd034,0.15,True,True,15,PLAYED
163,38.516,1898.4461,Piano,3,16,26,44,piano_snd026,0.15,True,True,16,PLAYED
164,38.516,1898.4461,Piano,5,17,18,44,piano_snd018,0.15,True,True,17,PLAYED
165,38.699,1898.6376,Piano,1,15,34,44,piano_snd034,0.15,True,True,15,PLAYED
166,38.882,1898.8176,Piano,4,15,20,44,piano_snd020,0.15,True,True,15,PLAYED
167,38.883,1898.8176,Piano,2,14,29,44,piano_snd029,0.15,True,True,14,PLAYED
168,39.016,1898.9569,Piano,1,15,34,44,piano_snd034,0.15,True,True,15,PLAYED
169,39.216,1899.1485,Piano,4,13,18,44,piano_snd018,0.15,True,True,13,PLAYED
170,39.216,1899.1485,Piano,2,12,27,44,piano_snd027,0.15,True,True,12,PLAYED
171,39.366,1899.2994,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
172,39.550,1899.4910,Piano,1,13,32,44,piano_snd032,0.15,True,True,13,PLAYED
173,39.550,1899.4910,Piano,3,13,23,44,piano_snd023,0.15,True,True,13,PLAYED
174,39.700,1899.6419,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
175,39.917,1899.8625,Piano,3,12,22,44,piano_snd022,0.15,True,True,12,PLAYED
176,39.917,1899.8625,Piano,1,11,30,44,piano_snd030,0.15,True,True,11,PLAYED
177,40.083,1900.0192,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
178,40.217,1900.1527,Piano,1,10,29,44,piano_snd029,0.15,True,True,10,PLAYED
179,40.217,1900.1527,Piano,3,10,20,44,piano_snd020,0.15,True,True,10,PLAYED
180,40.399,1900.3385,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
181,40.584,1900.5243,Piano,1,8,27,44,piano_snd027,0.15,True,True,8,PLAYED
182,40.584,1900.5243,Piano,3,8,18,44,piano_snd018,0.15,True,True,8,PLAYED
183,40.766,1900.6984,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
184,40.900,1900.8377,Piano,1,7,26,44,piano_snd026,0.15,True,True,7,PLAYED
185,40.900,1900.8377,Piano,3,7,17,44,piano_snd017,0.15,True,True,7,PLAYED
186,41.100,1901.0351,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
187,41.266,1901.1976,Piano,4,10,15,44,piano_snd015,0.15,True,True,10,PLAYED
188,41.267,1901.1976,Piano,2,8,23,44,piano_snd023,0.15,True,True,8,PLAYED
189,41.432,1901.3660,Piano,0,9,33,44,piano_snd033,0.15,True,True,9,PLAYED
190,41.583,1901.5169,Piano,4,9,14,44,piano_snd014,0.15,True,True,9,PLAYED
191,41.583,1901.5169,Piano,3,0,10,44,piano_snd010,0.15,True,True,0,PLAYED
192,41.584,1901.5169,Piano,2,7,22,44,piano_snd022,0.15,True,True,7,PLAYED
193,41.750,1901.6911,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
194,41.951,1901.8884,Piano,2,7,22,44,piano_snd022,0.15,True,True,7,PLAYED
195,41.951,1901.8884,Piano,4,9,14,44,piano_snd014,0.15,True,True,9,PLAYED
196,42.101,1902.0394,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
197,42.266,1902.2019,Piano,2,7,22,44,piano_snd022,0.15,True,True,7,PLAYED
198,42.267,1902.2019,Piano,4,9,14,44,piano_snd014,0.15,True,True,9,PLAYED
199,42.449,1902.3877,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
200,42.600,1902.5386,Piano,2,9,24,44,piano_snd024,0.15,True,True,9,PLAYED
201,42.600,1902.5386,Piano,4,10,15,44,piano_snd015,0.15,True,True,10,PLAYED
202,42.767,1902.7011,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
203,42.966,1902.8985,Piano,1,7,26,44,piano_snd026,0.15,True,True,7,PLAYED
204,42.966,1902.8985,Piano,3,7,17,44,piano_snd017,0.15,True,True,7,PLAYED
205,43.133,1903.0668,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
206,43.283,1903.2178,Piano,1,8,27,44,piano_snd027,0.15,True,True,8,PLAYED
207,43.284,1903.2178,Piano,3,8,18,44,piano_snd018,0.15,True,True,8,PLAYED
208,43.483,1903.4151,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
209,43.666,1903.6067,Piano,1,10,29,44,piano_snd029,0.15,True,True,10,PLAYED
210,43.666,1903.6067,Piano,3,10,20,44,piano_snd020,0.15,True,True,10,PLAYED
211,43.799,1903.7344,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
212,43.984,1903.9202,Piano,1,7,26,44,piano_snd026,0.15,True,True,7,PLAYED
213,43.984,1903.9202,Piano,3,7,17,44,piano_snd017,0.15,True,True,7,PLAYED
214,44.159,1904.1001,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
215,44.309,1904.2511,Piano,1,10,29,44,piano_snd029,0.15,True,True,10,PLAYED
216,44.309,1904.2511,Piano,3,10,20,44,piano_snd020,0.15,True,True,10,PLAYED
217,44.493,1904.4310,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
218,44.659,1904.5994,Piano,1,8,27,44,piano_snd027,0.15,True,True,8,PLAYED
219,44.659,1904.5994,Piano,3,8,18,44,piano_snd018,0.15,True,True,8,PLAYED
220,44.809,1904.7503,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
221,44.976,1904.9070,Piano,2,8,23,44,piano_snd023,0.15,True,True,8,PLAYED
222,44.976,1904.9070,Piano,0,8,32,44,piano_snd032,0.15,True,True,8,PLAYED
223,45.159,1905.0986,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
224,45.326,1905.2611,Piano,2,7,22,44,piano_snd022,0.15,True,True,7,PLAYED
225,45.327,1905.2611,Piano,0,6,30,44,piano_snd030,0.15,True,True,6,PLAYED
226,45.526,1905.4585,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
227,45.676,1905.6152,Piano,1,10,29,44,piano_snd029,0.15,True,True,10,PLAYED
228,45.676,1905.6152,Piano,3,10,20,44,piano_snd020,0.15,True,True,10,PLAYED
229,45.859,1905.7952,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
230,46.009,1905.9461,Piano,1,8,27,44,piano_snd027,0.15,True,True,8,PLAYED
231,46.009,1905.9461,Piano,3,8,18,44,piano_snd018,0.15,True,True,8,PLAYED
232,46.176,1906.1087,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
233,46.359,1906.2944,Piano,1,7,26,44,piano_snd026,0.15,True,True,7,PLAYED
234,46.359,1906.2944,Piano,3,7,17,44,piano_snd017,0.15,True,True,7,PLAYED
235,46.543,1906.4802,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
236,46.742,1906.6776,Piano,1,8,27,44,piano_snd027,0.15,True,True,8,PLAYED
237,46.742,1906.6776,Piano,3,10,20,44,piano_snd020,0.15,True,True,10,PLAYED
238,46.876,1906.8111,Piano,0,9,33,44,piano_snd033,0.15,True,True,9,PLAYED
239,47.043,1906.9794,Piano,2,7,22,44,piano_snd022,0.15,True,True,7,PLAYED
240,47.043,1906.9794,Piano,4,9,14,44,piano_snd014,0.15,True,True,9,PLAYED
241,47.043,1906.9794,Piano,3,0,10,44,piano_snd010,0.15,True,True,0,PLAYED
242,47.227,1907.1594,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
243,47.376,1907.3103,Piano,1,4,23,44,piano_snd023,0.15,True,True,4,PLAYED
244,47.376,1907.3103,Piano,3,0,10,44,piano_snd010,0.15,True,True,0,PLAYED
245,47.376,1907.3103,Piano,2,0,15,44,piano_snd015,0.15,True,True,0,PLAYED
246,47.543,1907.4786,Piano,0,9,33,44,piano_snd033,0.15,True,True,9,PLAYED
247,47.726,1907.6586,Piano,3,0,10,44,piano_snd010,0.15,True,True,0,PLAYED
248,47.726,1907.6586,Piano,2,7,22,44,piano_snd022,0.15,True,True,7,PLAYED
249,47.726,1907.6586,Piano,4,9,14,44,piano_snd014,0.15,True,True,9,PLAYED
250,47.926,1907.8618,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
251,48.076,1908.0127,Piano,3,0,10,44,piano_snd010,0.15,True,True,0,PLAYED
252,48.076,1908.0127,Piano,2,0,15,44,piano_snd015,0.15,True,True,0,PLAYED
253,48.076,1908.0127,Piano,1,4,23,44,piano_snd023,0.15,True,True,4,PLAYED
254,48.242,1908.1752,Piano,0,9,33,44,piano_snd033,0.15,True,True,9,PLAYED
255,48.409,1908.3436,Piano,4,9,14,44,piano_snd014,0.15,True,True,9,PLAYED
256,48.409,1908.3436,Piano,3,0,10,44,piano_snd010,0.15,True,True,0,PLAYED
257,48.409,1908.3436,Piano,2,7,22,44,piano_snd022,0.15,True,True,7,PLAYED
258,48.609,1908.5468,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
259,48.759,1908.6861,Piano,2,0,15,44,piano_snd015,0.15,True,True,0,PLAYED
260,48.759,1908.6861,Piano,1,4,23,44,piano_snd023,0.15,True,True,4,PLAYED
261,48.759,1908.6861,Piano,3,0,10,44,piano_snd010,0.15,True,True,0,PLAYED
262,48.942,1908.8776,Piano,0,9,33,44,piano_snd033,0.15,True,True,9,PLAYED
263,49.092,1909.0286,Piano,3,0,10,44,piano_snd010,0.15,True,True,0,PLAYED
264,49.092,1909.0286,Piano,2,7,22,44,piano_snd022,0.15,True,True,7,PLAYED
265,49.092,1909.0286,Piano,4,9,14,44,piano_snd014,0.15,True,True,9,PLAYED
266,49.259,1909.1969,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
267,49.442,1909.3769,Piano,1,4,23,44,piano_snd023,0.15,True,True,4,PLAYED
268,49.443,1909.3769,Piano,3,0,10,44,piano_snd010,0.15,True,True,0,PLAYED
269,49.443,1909.3769,Piano,2,0,15,44,piano_snd015,0.15,True,True,0,PLAYED
270,49.626,1909.5568,Piano,0,9,33,44,piano_snd033,0.15,True,True,9,PLAYED
271,49.776,1909.7078,Piano,2,7,22,44,piano_snd022,0.15,True,True,7,PLAYED
272,49.776,1909.7078,Piano,4,9,14,44,piano_snd014,0.15,True,True,9,PLAYED
273,49.776,1909.7078,Piano,3,0,10,44,piano_snd010,0.15,True,True,0,PLAYED
274,49.776,1909.7078,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
275,49.926,1909.8587,Piano,3,0,10,44,piano_snd010,0.15,True,True,0,PLAYED
276,51.325,1911.2577,Piano,5,3,4,44,piano_snd004,0.15,True,True,3,PLAYED
277,51.493,1911.4260,Piano,4,1,6,44,piano_snd006,0.15,True,True,1,PLAYED
278,51.676,1911.6060,Piano,3,0,10,44,piano_snd010,0.15,True,True,0,PLAYED
279,51.842,1911.7801,Piano,5,3,4,44,piano_snd004,0.15,True,True,3,PLAYED
280,51.976,1911.9195,Piano,4,1,6,44,piano_snd006,0.15,True,True,1,PLAYED
281,52.159,1912.0994,Piano,3,0,10,44,piano_snd010,0.15,True,True,0,PLAYED
282,52.326,1912.2620,Piano,2,0,15,44,piano_snd015,0.15,True,True,0,PLAYED
283,52.509,1912.4419,Piano,4,1,6,44,piano_snd006,0.15,True,True,1,PLAYED
284,52.676,1912.6102,Piano,3,0,10,44,piano_snd010,0.15,True,True,0,PLAYED
285,52.859,1912.8018,Piano,2,0,15,44,piano_snd015,0.15,True,True,0,PLAYED
286,53.025,1912.9585,Piano,2,3,18,44,piano_snd018,0.15,True,True,3,PLAYED
287,53.192,1913.1327,Piano,3,0,10,44,piano_snd010,0.15,True,True,0,PLAYED
288,53.359,1913.2952,Piano,2,0,15,44,piano_snd015,0.15,True,True,0,PLAYED
289,53.543,1913.4752,Piano,2,3,18,44,piano_snd018,0.15,True,True,3,PLAYED
290,53.692,1913.6261,Piano,1,3,22,44,piano_snd022,0.15,True,True,3,PLAYED
291,53.892,1913.8293,Piano,2,0,15,44,piano_snd015,0.15,True,True,0,PLAYED
292,54.025,1913.9570,Piano,2,3,18,44,piano_snd018,0.15,True,True,3,PLAYED
293,54.210,1914.1486,Piano,1,3,22,44,piano_snd022,0.15,True,True,3,PLAYED
294,54.376,1914.3111,Piano,0,3,27,44,piano_snd027,0.15,True,True,3,PLAYED
295,54.559,1914.4969,Piano,2,3,18,44,piano_snd018,0.15,True,True,3,PLAYED
296,54.726,1914.6594,Piano,1,3,22,44,piano_snd022,0.15,True,True,3,PLAYED
